File Name,HR Size (W x H),LR Size (W x H),Degrade Factor (x),SR_0.5M,SR_0.5M_res,SR_0.5M_n,REFINED,REFINED_res,REFINED_n,res_0.5M,res_0.5M_res,res_0.5M_n
SEN2NAIPv2unet_41896,520x520,130x130,4,SR05M_SR2M_SEN2NAIPv2unet_41896.png,520x520,4.0,Refined_SR05M_SR2M_SEN2NAIPv2unet_41896.png,520x520,4.0,N/A,N/A,
SEN2NAIPv2unet_41898,520x520,130x130,4,SR05M_SR2M_SEN2NAIPv2unet_41898.png,520x520,4.0,Refined_SR05M_SR2M_SEN2NAIPv2unet_41898.png,520x520,4.0,N/A,N/A,
SEN2NAIPv2unet_41928,520x520,130x130,4,SR05M_SEN2NAIPv2unet_41928.png,520x520,4.0,Refined_SR05M_SEN2NAIPv2unet_41928.png,520x520,4.0,N/A,N/A,
SEN2NAIPv2unet_41965,520x520,130x130,4,SR05M_SR2M_SEN2NAIPv2unet_41965.png,520x520,4.0,Refined_SR05M_SR2M_SEN2NAIPv2unet_41965.png,520x520,4.0,N/A,N/A,
SEN2NAIPv2unet_42009,520x520,130x130,4,SR05M_SEN2NAIPv2unet_42009.png,520x520,4.0,Refined_SR05M_SEN2NAIPv2unet_42009.png,520x520,4.0,N/A,N/A,
SEN2NAIPv2unet_42012,520x520,130x130,4,SR05M_SR2M_SEN2NAIPv2unet_42012.png,520x520,4.0,Refined_SR05M_SR2M_SEN2NAIPv2unet_42012.png,520x520,4.0,N/A,N/A,
SEN2NAIPv2unet_42017,520x520,130x130,4,SR05M_SR2M_SEN2NAIPv2unet_42017.png,520x520,4.0,Refined_SR05M_SR2M_SEN2NAIPv2unet_42017.png,520x520,4.0,N/A,N/A,
SEN2NAIPv2unet_42036,520x520,130x130,4,SR05M_SEN2NAIPv2unet_42036.png,520x520,4.0,Refined_SR05M_SEN2NAIPv2unet_42036.png,520x520,4.0,N/A,N/A,
SEN2NAIPv2unet_42058,520x520,130x130,4,SR05M_SR2M_SEN2NAIPv2unet_42058.png,520x520,4.0,Refined_SR05M_SR2M_SEN2NAIPv2unet_42058.png,520x520,4.0,N/A,N/A,
SEN2NAIPv2unet_42078,520x520,130x130,4,SR05M_SR2M_SEN2NAIPv2unet_42078.png,520x520,4.0,Refined_SR05M_SR2M_SEN2NAIPv2unet_42078.png,520x520,4.0,N/A,N/A,
SEN2NAIPv2unet_42082,520x520,130x130,4,SR05M_SR2M_SEN2NAIPv2unet_42082.png,520x520,4.0,Refined_SR05M_SR2M_SEN2NAIPv2unet_42082.png,520x520,4.0,N/A,N/A,
SEN2NAIPv2unet_42083,520x520,130x130,4,SR05M_SR2M_SEN2NAIPv2unet_42083.png,520x520,4.0,Refined_SR05M_SR2M_SEN2NAIPv2unet_42083.png,520x520,4.0,N/A,N/A,
SEN2NAIPv2unet_42085,520x520,130x130,4,SR05M_SR2M_SEN2NAIPv2unet_42085.png,520x520,4.0,Refined_SR05M_SR2M_SEN2NAIPv2unet_42085.png,520x520,4.0,N/A,N/A,
SEN2NAIPv2unet_42102,520x520,130x130,4,SR05M_SEN2NAIPv2unet_42102.png,520x520,4.0,Refined_SR05M_SEN2NAIPv2unet_42102.png,520x520,4.0,N/A,N/A,
SEN2NAIPv2unet_42120,520x520,130x130,4,SR05M_SR2M_SEN2NAIPv2unet_42120.png,520x520,4.0,Refined_SR05M_SR2M_SEN2NAIPv2unet_42120.png,520x520,4.0,N/A,N/A,
SEN2NAIPv2unet_42125,520x520,130x130,4,SR05M_SR2M_SEN2NAIPv2unet_42125.png,520x520,4.0,Refined_SR05M_SR2M_SEN2NAIPv2unet_42125.png,520x520,4.0,N/A,N/A,
SEN2NAIPv2unet_42137,520x520,130x130,4,SR05M_SR2M_SEN2NAIPv2unet_42137.png,520x520,4.0,Refined_SR05M_SR2M_SEN2NAIPv2unet_42137.png,520x520,4.0,N/A,N/A,
SEN2NAIPv2unet_42150,520x520,130x130,4,SR05M_SR2M_SEN2NAIPv2unet_42150.png,520x520,4.0,Refined_SR05M_SR2M_SEN2NAIPv2unet_42150.png,520x520,4.0,N/A,N/A,
SEN2NAIPv2unet_42171,520x520,130x130,4,SR05M_SR2M_SEN2NAIPv2unet_42171.png,520x520,4.0,Refined_SR05M_SR2M_SEN2NAIPv2unet_42171.png,520x520,4.0,N/A,N/A,
SEN2NAIPv2unet_42187,520x520,130x130,4,SR05M_SR2M_SEN2NAIPv2unet_42187.png,520x520,4.0,Refined_SR05M_SR2M_SEN2NAIPv2unet_42187.png,520x520,4.0,N/A,N/A,
SEN2NAIPv2unet_42218,520x520,130x130,4,SR05M_SEN2NAIPv2unet_42218.png,520x520,4.0,Refined_SR05M_SEN2NAIPv2unet_42218.png,520x520,4.0,N/A,N/A,
SEN2NAIPv2unet_42233,520x520,130x130,4,SR05M_SR2M_SEN2NAIPv2unet_42233.png,520x520,4.0,Refined_SR05M_SR2M_SEN2NAIPv2unet_42233.png,520x520,4.0,N/A,N/A,
SEN2NAIPv2unet_42255,520x520,130x130,4,SR05M_SR2M_SEN2NAIPv2unet_42255.png,520x520,4.0,Refined_SR05M_SR2M_SEN2NAIPv2unet_42255.png,520x520,4.0,N/A,N/A,
SEN2NAIPv2unet_42272,520x520,130x130,4,SR05M_SR2M_SEN2NAIPv2unet_42272.png,520x520,4.0,Refined_SR05M_SR2M_SEN2NAIPv2unet_42272.png,520x520,4.0,N/A,N/A,
SEN2NAIPv2unet_42278,520x520,130x130,4,SR05M_SR2M_SEN2NAIPv2unet_42278.png,520x520,4.0,Refined_SR05M_SR2M_SEN2NAIPv2unet_42278.png,520x520,4.0,N/A,N/A,
SEN2NAIPv2unet_42295,520x520,130x130,4,SR05M_SR2M_SEN2NAIPv2unet_42295.png,520x520,4.0,Refined_SR05M_SR2M_SEN2NAIPv2unet_42295.png,520x520,4.0,N/A,N/A,
SEN2NAIPv2unet_42347,520x520,130x130,4,SR05M_SR2M_SEN2NAIPv2unet_42347.png,520x520,4.0,Refined_SR05M_SR2M_SEN2NAIPv2unet_42347.png,520x520,4.0,N/A,N/A,
SEN2NAIPv2unet_42360,520x520,130x130,4,SR05M_SEN2NAIPv2unet_42360.png,520x520,4.0,Refined_SR05M_SEN2NAIPv2unet_42360.png,520x520,4.0,N/A,N/A,
SEN2NAIPv2unet_42392,520x520,130x130,4,SR05M_SEN2NAIPv2unet_42392.png,520x520,4.0,Refined_SR05M_SEN2NAIPv2unet_42392.png,520x520,4.0,N/A,N/A,
SEN2NAIPv2unet_42394,520x520,130x130,4,SR05M_SR2M_SEN2NAIPv2unet_42394.png,520x520,4.0,Refined_SR05M_SR2M_SEN2NAIPv2unet_42394.png,520x520,4.0,N/A,N/A,
SEN2NAIPv2unet_42400,520x520,130x130,4,SR05M_SR2M_SEN2NAIPv2unet_42400.png,520x520,4.0,Refined_SR05M_SR2M_SEN2NAIPv2unet_42400.png,520x520,4.0,N/A,N/A,
SEN2NAIPv2unet_42425,520x520,130x130,4,SR05M_SR2M_SEN2NAIPv2unet_42425.png,520x520,4.0,Refined_SR05M_SR2M_SEN2NAIPv2unet_42425.png,520x520,4.0,N/A,N/A,
SEN2NAIPv2unet_42432,520x520,130x130,4,SR05M_SR2M_SEN2NAIPv2unet_42432.png,520x520,4.0,Refined_SR05M_SR2M_SEN2NAIPv2unet_42432.png,520x520,4.0,N/A,N/A,
SEN2NAIPv2unet_42451,520x520,130x130,4,SR05M_SR2M_SEN2NAIPv2unet_42451.png,520x520,4.0,Refined_SR05M_SR2M_SEN2NAIPv2unet_42451.png,520x520,4.0,N/A,N/A,
SEN2NAIPv2unet_42465,520x520,130x130,4,SR05M_SR2M_SEN2NAIPv2unet_42465.png,520x520,4.0,Refined_SR05M_SR2M_SEN2NAIPv2unet_42465.png,520x520,4.0,N/A,N/A,
SEN2NAIPv2unet_42487,520x520,130x130,4,SR05M_SR2M_SEN2NAIPv2unet_42487.png,520x520,4.0,Refined_SR05M_SR2M_SEN2NAIPv2unet_42487.png,520x520,4.0,N/A,N/A,
SEN2NAIPv2unet_42523,520x520,130x130,4,SR05M_SR2M_SEN2NAIPv2unet_42523.png,520x520,4.0,Refined_SR05M_SR2M_SEN2NAIPv2unet_42523.png,520x520,4.0,N/A,N/A,
SEN2NAIPv2unet_42528,520x520,130x130,4,SR05M_SR2M_SEN2NAIPv2unet_42528.png,520x520,4.0,Refined_SR05M_SR2M_SEN2NAIPv2unet_42528.png,520x520,4.0,N/A,N/A,
SEN2NAIPv2unet_42540,520x520,130x130,4,SR05M_SR2M_SEN2NAIPv2unet_42540.png,520x520,4.0,Refined_SR05M_SR2M_SEN2NAIPv2unet_42540.png,520x520,4.0,N/A,N/A,
SEN2NAIPv2unet_42561,520x520,130x130,4,SR05M_SR2M_SEN2NAIPv2unet_42561.png,520x520,4.0,Refined_SR05M_SR2M_SEN2NAIPv2unet_42561.png,520x520,4.0,N/A,N/A,
SEN2NAIPv2unet_42571,520x520,130x130,4,SR05M_SR2M_SEN2NAIPv2unet_42571.png,520x520,4.0,Refined_SR05M_SR2M_SEN2NAIPv2unet_42571.png,520x520,4.0,N/A,N/A,
SEN2NAIPv2unet_42604,520x520,130x130,4,SR05M_SR2M_SEN2NAIPv2unet_42604.png,520x520,4.0,Refined_SR05M_SR2M_SEN2NAIPv2unet_42604.png,520x520,4.0,N/A,N/A,
SEN2NAIPv2unet_42668,520x520,130x130,4,SR05M_SR2M_SEN2NAIPv2unet_42668.png,520x520,4.0,Refined_SR05M_SR2M_SEN2NAIPv2unet_42668.png,520x520,4.0,N/A,N/A,
SEN2NAIPv2unet_42706,520x520,130x130,4,SR05M_SEN2NAIPv2unet_42706.png,520x520,4.0,Refined_SR05M_SEN2NAIPv2unet_42706.png,520x520,4.0,N/A,N/A,
SEN2NAIPv2unet_42747,520x520,130x130,4,SR05M_SR2M_SEN2NAIPv2unet_42747.png,520x520,4.0,Refined_SR05M_SR2M_SEN2NAIPv2unet_42747.png,520x520,4.0,N/A,N/A,
SEN2NAIPv2unet_42751,520x520,130x130,4,SR05M_SR2M_SEN2NAIPv2unet_42751.png,520x520,4.0,Refined_SR05M_SR2M_SEN2NAIPv2unet_42751.png,520x520,4.0,N/A,N/A,
SEN2NAIPv2unet_42777,520x520,130x130,4,SR05M_SR2M_SEN2NAIPv2unet_42777.png,520x520,4.0,Refined_SR05M_SR2M_SEN2NAIPv2unet_42777.png,520x520,4.0,N/A,N/A,
SEN2NAIPv2unet_42799,520x520,130x130,4,SR05M_SR2M_SEN2NAIPv2unet_42799.png,520x520,4.0,Refined_SR05M_SR2M_SEN2NAIPv2unet_42799.png,520x520,4.0,N/A,N/A,
SEN2NAIPv2unet_42816,520x520,130x130,4,SR05M_SR2M_SEN2NAIPv2unet_42816.png,520x520,4.0,Refined_SR05M_SR2M_SEN2NAIPv2unet_42816.png,520x520,4.0,N/A,N/A,
SEN2NAIPv2unet_42822,520x520,130x130,4,SR05M_SEN2NAIPv2unet_42822.png,520x520,4.0,Refined_SR05M_SEN2NAIPv2unet_42822.png,520x520,4.0,N/A,N/A,
SEN2NAIPv2unet_42841,520x520,130x130,4,SR05M_SR2M_SEN2NAIPv2unet_42841.png,520x520,4.0,Refined_SR05M_SR2M_SEN2NAIPv2unet_42841.png,520x520,4.0,N/A,N/A,
SEN2NAIPv2unet_42917,520x520,130x130,4,SR05M_SR2M_SEN2NAIPv2unet_42917.png,520x520,4.0,Refined_SR05M_SR2M_SEN2NAIPv2unet_42917.png,520x520,4.0,N/A,N/A,
SEN2NAIPv2unet_42945,520x520,130x130,4,SR05M_SR2M_SEN2NAIPv2unet_42945.png,520x520,4.0,Refined_SR05M_SR2M_SEN2NAIPv2unet_42945.png,520x520,4.0,N/A,N/A,
SEN2NAIPv2unet_42996,520x520,130x130,4,SR05M_SR2M_SEN2NAIPv2unet_42996.png,520x520,4.0,Refined_SR05M_SR2M_SEN2NAIPv2unet_42996.png,520x520,4.0,N/A,N/A,
SEN2NAIPv2unet_43032,520x520,130x130,4,SR05M_SR2M_SEN2NAIPv2unet_43032.png,520x520,4.0,Refined_SR05M_SR2M_SEN2NAIPv2unet_43032.png,520x520,4.0,N/A,N/A,
SEN2NAIPv2unet_43041,520x520,130x130,4,SR05M_SR2M_SEN2NAIPv2unet_43041.png,520x520,4.0,Refined_SR05M_SR2M_SEN2NAIPv2unet_43041.png,520x520,4.0,N/A,N/A,
SEN2NAIPv2unet_43058,520x520,130x130,4,SR05M_SR2M_SEN2NAIPv2unet_43058.png,520x520,4.0,Refined_SR05M_SR2M_SEN2NAIPv2unet_43058.png,520x520,4.0,N/A,N/A,
SEN2NAIPv2unet_43095,520x520,130x130,4,SR05M_SEN2NAIPv2unet_43095.png,520x520,4.0,Refined_SR05M_SEN2NAIPv2unet_43095.png,520x520,4.0,N/A,N/A,
SEN2NAIPv2unet_43137,520x520,130x130,4,SR05M_SR2M_SEN2NAIPv2unet_43137.png,520x520,4.0,Refined_SR05M_SR2M_SEN2NAIPv2unet_43137.png,520x520,4.0,N/A,N/A,
SEN2NAIPv2unet_43138,520x520,130x130,4,SR05M_SR2M_SEN2NAIPv2unet_43138.png,520x520,4.0,Refined_SR05M_SR2M_SEN2NAIPv2unet_43138.png,520x520,4.0,N/A,N/A,
SEN2NAIPv2unet_43156,520x520,130x130,4,SR05M_SR2M_SEN2NAIPv2unet_43156.png,520x520,4.0,Refined_SR05M_SR2M_SEN2NAIPv2unet_43156.png,520x520,4.0,N/A,N/A,
SEN2NAIPv2unet_43221,520x520,130x130,4,SR05M_SR2M_SEN2NAIPv2unet_43221.png,520x520,4.0,Refined_SR05M_SR2M_SEN2NAIPv2unet_43221.png,520x520,4.0,N/A,N/A,
SEN2NAIPv2unet_43223,520x520,130x130,4,SR05M_SR2M_SEN2NAIPv2unet_43223.png,520x520,4.0,Refined_SR05M_SR2M_SEN2NAIPv2unet_43223.png,520x520,4.0,N/A,N/A,
SEN2NAIPv2unet_43239,520x520,130x130,4,SR05M_SR2M_SEN2NAIPv2unet_43239.png,520x520,4.0,Refined_SR05M_SR2M_SEN2NAIPv2unet_43239.png,520x520,4.0,N/A,N/A,
SEN2NAIPv2unet_43246,520x520,130x130,4,SR05M_SR2M_SEN2NAIPv2unet_43246.png,520x520,4.0,Refined_SR05M_SR2M_SEN2NAIPv2unet_43246.png,520x520,4.0,N/A,N/A,
SEN2NAIPv2unet_43270,520x520,130x130,4,SR05M_SR2M_SEN2NAIPv2unet_43270.png,520x520,4.0,Refined_SR05M_SR2M_SEN2NAIPv2unet_43270.png,520x520,4.0,N/A,N/A,
SEN2NAIPv2unet_43275,520x520,130x130,4,SR05M_SR2M_SEN2NAIPv2unet_43275.png,520x520,4.0,Refined_SR05M_SR2M_SEN2NAIPv2unet_43275.png,520x520,4.0,N/A,N/A,
SEN2NAIPv2unet_43292,520x520,130x130,4,SR05M_SEN2NAIPv2unet_43292.png,520x520,4.0,Refined_SR05M_SEN2NAIPv2unet_43292.png,520x520,4.0,N/A,N/A,
SEN2NAIPv2unet_43328,520x520,130x130,4,SR05M_SR2M_SEN2NAIPv2unet_43328.png,520x520,4.0,Refined_SR05M_SR2M_SEN2NAIPv2unet_43328.png,520x520,4.0,N/A,N/A,
SEN2NAIPv2unet_43338,520x520,130x130,4,SR05M_SEN2NAIPv2unet_43338.png,520x520,4.0,Refined_SR05M_SEN2NAIPv2unet_43338.png,520x520,4.0,N/A,N/A,
SEN2NAIPv2unet_43389,520x520,130x130,4,SR05M_SR2M_SEN2NAIPv2unet_43389.png,520x520,4.0,Refined_SR05M_SR2M_SEN2NAIPv2unet_43389.png,520x520,4.0,N/A,N/A,
SEN2NAIPv2unet_43404,520x520,130x130,4,SR05M_SR2M_SEN2NAIPv2unet_43404.png,520x520,4.0,Refined_SR05M_SR2M_SEN2NAIPv2unet_43404.png,520x520,4.0,N/A,N/A,
SEN2NAIPv2unet_43407,520x520,130x130,4,SR05M_SR2M_SEN2NAIPv2unet_43407.png,520x520,4.0,Refined_SR05M_SR2M_SEN2NAIPv2unet_43407.png,520x520,4.0,N/A,N/A,
SEN2NAIPv2unet_43499,520x520,130x130,4,SR05M_SR2M_SEN2NAIPv2unet_43499.png,520x520,4.0,Refined_SR05M_SR2M_SEN2NAIPv2unet_43499.png,520x520,4.0,N/A,N/A,
SEN2NAIPv2unet_43501,520x520,130x130,4,SR05M_SR2M_SEN2NAIPv2unet_43501.png,520x520,4.0,Refined_SR05M_SR2M_SEN2NAIPv2unet_43501.png,520x520,4.0,N/A,N/A,
SEN2NAIPv2unet_43515,520x520,130x130,4,SR05M_SR2M_SEN2NAIPv2unet_43515.png,520x520,4.0,Refined_SR05M_SR2M_SEN2NAIPv2unet_43515.png,520x520,4.0,N/A,N/A,
SEN2NAIPv2unet_43523,520x520,130x130,4,SR05M_SR2M_SEN2NAIPv2unet_43523.png,520x520,4.0,Refined_SR05M_SR2M_SEN2NAIPv2unet_43523.png,520x520,4.0,N/A,N/A,
SEN2NAIPv2unet_43542,520x520,130x130,4,SR05M_SR2M_SEN2NAIPv2unet_43542.png,520x520,4.0,Refined_SR05M_SR2M_SEN2NAIPv2unet_43542.png,520x520,4.0,N/A,N/A,
SEN2NAIPv2unet_43579,520x520,130x130,4,SR05M_SR2M_SEN2NAIPv2unet_43579.png,520x520,4.0,Refined_SR05M_SR2M_SEN2NAIPv2unet_43579.png,520x520,4.0,N/A,N/A,
SEN2NAIPv2unet_43583,520x520,130x130,4,SR05M_SR2M_SEN2NAIPv2unet_43583.png,520x520,4.0,Refined_SR05M_SR2M_SEN2NAIPv2unet_43583.png,520x520,4.0,N/A,N/A,
SEN2NAIPv2unet_43587,520x520,130x130,4,SR05M_SR2M_SEN2NAIPv2unet_43587.png,520x520,4.0,Refined_SR05M_SR2M_SEN2NAIPv2unet_43587.png,520x520,4.0,N/A,N/A,
SEN2NAIPv2unet_43605,520x520,130x130,4,SR05M_SR2M_SEN2NAIPv2unet_43605.png,520x520,4.0,Refined_SR05M_SR2M_SEN2NAIPv2unet_43605.png,520x520,4.0,N/A,N/A,
SEN2NAIPv2unet_43617,520x520,130x130,4,SR05M_SR2M_SEN2NAIPv2unet_43617.png,520x520,4.0,Refined_SR05M_SR2M_SEN2NAIPv2unet_43617.png,520x520,4.0,N/A,N/A,
SEN2NAIPv2unet_43620,520x520,130x130,4,SR05M_SR2M_SEN2NAIPv2unet_43620.png,520x520,4.0,Refined_SR05M_SR2M_SEN2NAIPv2unet_43620.png,520x520,4.0,N/A,N/A,
SEN2NAIPv2unet_43677,520x520,130x130,4,SR05M_SR2M_SEN2NAIPv2unet_43677.png,520x520,4.0,Refined_SR05M_SR2M_SEN2NAIPv2unet_43677.png,520x520,4.0,N/A,N/A,
SEN2NAIPv2unet_43687,520x520,130x130,4,SR05M_SR2M_SEN2NAIPv2unet_43687.png,520x520,4.0,Refined_SR05M_SR2M_SEN2NAIPv2unet_43687.png,520x520,4.0,N/A,N/A,
SEN2NAIPv2unet_43706,520x520,130x130,4,SR05M_SR2M_SEN2NAIPv2unet_43706.png,520x520,4.0,Refined_SR05M_SR2M_SEN2NAIPv2unet_43706.png,520x520,4.0,N/A,N/A,
SEN2NAIPv2unet_43741,520x520,130x130,4,SR05M_SEN2NAIPv2unet_43741.png,520x520,4.0,Refined_SR05M_SEN2NAIPv2unet_43741.png,520x520,4.0,N/A,N/A,
SEN2NAIPv2unet_43746,520x520,130x130,4,SR05M_SR2M_SEN2NAIPv2unet_43746.png,520x520,4.0,Refined_SR05M_SR2M_SEN2NAIPv2unet_43746.png,520x520,4.0,N/A,N/A,
SEN2NAIPv2unet_43749,520x520,130x130,4,SR05M_SR2M_SEN2NAIPv2unet_43749.png,520x520,4.0,Refined_SR05M_SR2M_SEN2NAIPv2unet_43749.png,520x520,4.0,N/A,N/A,
SEN2NAIPv2unet_43772,520x520,130x130,4,SR05M_SR2M_SEN2NAIPv2unet_43772.png,520x520,4.0,Refined_SR05M_SR2M_SEN2NAIPv2unet_43772.png,520x520,4.0,N/A,N/A,
SEN2NAIPv2unet_43780,520x520,130x130,4,SR05M_SR2M_SEN2NAIPv2unet_43780.png,520x520,4.0,Refined_SR05M_SR2M_SEN2NAIPv2unet_43780.png,520x520,4.0,N/A,N/A,
SEN2NAIPv2unet_43787,520x520,130x130,4,SR05M_SR2M_SEN2NAIPv2unet_43787.png,520x520,4.0,Refined_SR05M_SR2M_SEN2NAIPv2unet_43787.png,520x520,4.0,N/A,N/A,
SEN2NAIPv2unet_43793,520x520,130x130,4,SR05M_SR2M_SEN2NAIPv2unet_43793.png,520x520,4.0,Refined_SR05M_SR2M_SEN2NAIPv2unet_43793.png,520x520,4.0,N/A,N/A,
SEN2NAIPv2unet_43801,520x520,130x130,4,SR05M_SR2M_SEN2NAIPv2unet_43801.png,520x520,4.0,Refined_SR05M_SR2M_SEN2NAIPv2unet_43801.png,520x520,4.0,N/A,N/A,
SEN2NAIPv2unet_43828,520x520,130x130,4,SR05M_SR2M_SEN2NAIPv2unet_43828.png,520x520,4.0,Refined_SR05M_SR2M_SEN2NAIPv2unet_43828.png,520x520,4.0,N/A,N/A,
SEN2NAIPv2unet_43847,520x520,130x130,4,SR05M_SR2M_SEN2NAIPv2unet_43847.png,520x520,4.0,Refined_SR05M_SR2M_SEN2NAIPv2unet_43847.png,520x520,4.0,N/A,N/A,
SEN2NAIPv2unet_43848,520x520,130x130,4,SR05M_SR2M_SEN2NAIPv2unet_43848.png,520x520,4.0,Refined_SR05M_SR2M_SEN2NAIPv2unet_43848.png,520x520,4.0,N/A,N/A,
SEN2NAIPv2unet_43857,520x520,130x130,4,SR05M_SR2M_SEN2NAIPv2unet_43857.png,520x520,4.0,Refined_SR05M_SR2M_SEN2NAIPv2unet_43857.png,520x520,4.0,N/A,N/A,
SEN2NAIPv2unet_43861,520x520,130x130,4,SR05M_SR2M_SEN2NAIPv2unet_43861.png,520x520,4.0,Refined_SR05M_SR2M_SEN2NAIPv2unet_43861.png,520x520,4.0,N/A,N/A,
SEN2NAIPv2unet_43893,520x520,130x130,4,SR05M_SR2M_SEN2NAIPv2unet_43893.png,520x520,4.0,Refined_SR05M_SR2M_SEN2NAIPv2unet_43893.png,520x520,4.0,N/A,N/A,
SEN2NAIPv2unet_43900,520x520,130x130,4,SR05M_SEN2NAIPv2unet_43900.png,520x520,4.0,Refined_SR05M_SEN2NAIPv2unet_43900.png,520x520,4.0,N/A,N/A,
SEN2NAIPv2unet_43918,520x520,130x130,4,SR05M_SEN2NAIPv2unet_43918.png,520x520,4.0,Refined_SR05M_SEN2NAIPv2unet_43918.png,520x520,4.0,N/A,N/A,
SEN2NAIPv2unet_43947,520x520,130x130,4,SR05M_SR2M_SEN2NAIPv2unet_43947.png,520x520,4.0,Refined_SR05M_SR2M_SEN2NAIPv2unet_43947.png,520x520,4.0,N/A,N/A,
SEN2NAIPv2unet_43953,520x520,130x130,4,SR05M_SR2M_SEN2NAIPv2unet_43953.png,520x520,4.0,Refined_SR05M_SR2M_SEN2NAIPv2unet_43953.png,520x520,4.0,N/A,N/A,
SEN2NAIPv2unet_43958,520x520,130x130,4,SR05M_SR2M_SEN2NAIPv2unet_43958.png,520x520,4.0,Refined_SR05M_SR2M_SEN2NAIPv2unet_43958.png,520x520,4.0,N/A,N/A,
SEN2NAIPv2unet_43979,520x520,130x130,4,SR05M_SR2M_SEN2NAIPv2unet_43979.png,520x520,4.0,Refined_SR05M_SR2M_SEN2NAIPv2unet_43979.png,520x520,4.0,N/A,N/A,
SEN2NAIPv2unet_43998,520x520,130x130,4,SR05M_SR2M_SEN2NAIPv2unet_43998.png,520x520,4.0,Refined_SR05M_SR2M_SEN2NAIPv2unet_43998.png,520x520,4.0,N/A,N/A,
SEN2NAIPv2unet_44006,520x520,130x130,4,SR05M_SR2M_SEN2NAIPv2unet_44006.png,520x520,4.0,Refined_SR05M_SR2M_SEN2NAIPv2unet_44006.png,520x520,4.0,N/A,N/A,
SEN2NAIPv2unet_44020,520x520,130x130,4,SR05M_SR2M_SEN2NAIPv2unet_44020.png,520x520,4.0,Refined_SR05M_SR2M_SEN2NAIPv2unet_44020.png,520x520,4.0,N/A,N/A,
SEN2NAIPv2unet_44028,520x520,130x130,4,SR05M_SR2M_SEN2NAIPv2unet_44028.png,520x520,4.0,Refined_SR05M_SR2M_SEN2NAIPv2unet_44028.png,520x520,4.0,N/A,N/A,
SEN2NAIPv2unet_44043,520x520,130x130,4,SR05M_SR2M_SEN2NAIPv2unet_44043.png,520x520,4.0,Refined_SR05M_SR2M_SEN2NAIPv2unet_44043.png,520x520,4.0,N/A,N/A,
SEN2NAIPv2unet_44062,520x520,130x130,4,SR05M_SR2M_SEN2NAIPv2unet_44062.png,520x520,4.0,Refined_SR05M_SR2M_SEN2NAIPv2unet_44062.png,520x520,4.0,N/A,N/A,
SEN2NAIPv2unet_44068,520x520,130x130,4,SR05M_SR2M_SEN2NAIPv2unet_44068.png,520x520,4.0,Refined_SR05M_SR2M_SEN2NAIPv2unet_44068.png,520x520,4.0,N/A,N/A,
SEN2NAIPv2unet_44080,520x520,130x130,4,SR05M_SR2M_SEN2NAIPv2unet_44080.png,520x520,4.0,Refined_SR05M_SR2M_SEN2NAIPv2unet_44080.png,520x520,4.0,N/A,N/A,
SEN2NAIPv2unet_44092,520x520,130x130,4,SR05M_SR2M_SEN2NAIPv2unet_44092.png,520x520,4.0,Refined_SR05M_SR2M_SEN2NAIPv2unet_44092.png,520x520,4.0,N/A,N/A,
SEN2NAIPv2unet_44140,520x520,130x130,4,SR05M_SR2M_SEN2NAIPv2unet_44140.png,520x520,4.0,Refined_SR05M_SR2M_SEN2NAIPv2unet_44140.png,520x520,4.0,N/A,N/A,
SEN2NAIPv2unet_44162,520x520,130x130,4,SR05M_SR2M_SEN2NAIPv2unet_44162.png,520x520,4.0,Refined_SR05M_SR2M_SEN2NAIPv2unet_44162.png,520x520,4.0,N/A,N/A,
SEN2NAIPv2unet_44182,520x520,130x130,4,SR05M_SR2M_SEN2NAIPv2unet_44182.png,520x520,4.0,Refined_SR05M_SR2M_SEN2NAIPv2unet_44182.png,520x520,4.0,N/A,N/A,
SEN2NAIPv2unet_44195,520x520,130x130,4,SR05M_SR2M_SEN2NAIPv2unet_44195.png,520x520,4.0,Refined_SR05M_SR2M_SEN2NAIPv2unet_44195.png,520x520,4.0,N/A,N/A,
SEN2NAIPv2unet_44211,520x520,130x130,4,SR05M_SR2M_SEN2NAIPv2unet_44211.png,520x520,4.0,Refined_SR05M_SR2M_SEN2NAIPv2unet_44211.png,520x520,4.0,N/A,N/A,
SEN2NAIPv2unet_44212,520x520,130x130,4,SR05M_SR2M_SEN2NAIPv2unet_44212.png,520x520,4.0,Refined_SR05M_SR2M_SEN2NAIPv2unet_44212.png,520x520,4.0,N/A,N/A,
SEN2NAIPv2unet_44238,520x520,130x130,4,SR05M_SEN2NAIPv2unet_44238.png,520x520,4.0,Refined_SR05M_SEN2NAIPv2unet_44238.png,520x520,4.0,N/A,N/A,
SEN2NAIPv2unet_44248,520x520,130x130,4,SR05M_SR2M_SEN2NAIPv2unet_44248.png,520x520,4.0,Refined_SR05M_SR2M_SEN2NAIPv2unet_44248.png,520x520,4.0,N/A,N/A,
SEN2NAIPv2unet_44280,520x520,130x130,4,SR05M_SR2M_SEN2NAIPv2unet_44280.png,520x520,4.0,Refined_SR05M_SR2M_SEN2NAIPv2unet_44280.png,520x520,4.0,N/A,N/A,
SEN2NAIPv2unet_44283,520x520,130x130,4,SR05M_SR2M_SEN2NAIPv2unet_44283.png,520x520,4.0,Refined_SR05M_SR2M_SEN2NAIPv2unet_44283.png,520x520,4.0,N/A,N/A,
